CS1	CS2	group
SRR7546678	-0.443908437	0.442740183	1
SRR7546705	-1.225530116	-0.017483527	1
SRR7546498	-1.707297089	-0.357912677	1
SRR7546561	-1.922238299	-0.725371783	1
SRR7546303	-0.521846291	-0.330020868	1
SRR7546322	-1.416415483	-0.045604144	1
SRR7546986	-1.235924038	-0.380147927	1
SRR7546575	-1.662937343	-0.318616265	1
SRR7546910	-0.726954649	0.521751265	1
SRR7546675	-0.419218071	-0.505553545	1
SRR7547171	-0.868454867	0.342299915	1
SRR8116523	-0.318665431	0.314836336	1
SRR8119266	-0.829076734	0.595014993	1
SRR8119025	1.508796734	-1.465744223	1
SRR8116230	-1.051092458	-1.938473294	1
SRR8120053	0.070039676	0.413912286	1
SRR8119560	0.375779602	-1.278784122	1
SRR8119527	-0.890432913	-0.489341396	1
SRR8120078	-1.317167445	-0.466373359	1
SRR8116029	-1.35121255	-0.010653891	1
SRR8115831	1.632817943	-2.276174706	1
SRR8116220	-0.01371159	0.094197481	1
SRR8119998	-0.10161976	-0.136765677	1
SRR8120025	1.453160533	-2.175786221	1
SRR8120310	0.070158171	-1.116600267	1
SRR8115686	0.139225416	-1.475707585	1
SRR8116480	-1.038010203	-0.627051695	1
SRR8117107	0.139225416	-1.475707585	1
SRR8115803	0.081083296	-1.075950848	1
SRR8116481	-1.302756822	-0.440490397	1
SRR8119064	0.112043427	-0.671257769	1
SRR8115839	-0.347476654	-0.333307988	1
SRR8120293	-1.070451794	-0.309360968	1
SRR8119082	1.532658667	-2.673923216	1
SRR8116215	0.128977422	-0.927615091	1
SRR8116042	-1.236324477	-0.366951667	1
SRR8116052	-0.187639453	-0.672662005	1
SRR8116103	-0.600858527	-0.003585738	1
SRR8116179	-0.777219235	-0.827123914	1
SRR8116537	-1.001802051	-0.474734113	1
SRR8116542	-0.359383357	-0.277504817	1
SRR8116551	-1.381573333	-0.427946183	1
SRR8118833	0.367965557	-0.77297379	1
SRR8118836	-0.279132142	1.177420812	1
SRR8118890	-0.769493419	-0.761962866	1
SRR8118891	-0.215920499	-1.310663563	1
SRR8118987	-0.509262916	-0.336061389	1
SRR8119022	-0.40663691	0.780453447	1
SRR8119035	-0.850793391	-0.943909826	1
SRR8119037	-1.192451248	-0.737645396	1
SRR8119039	-1.259672897	-0.605314506	1
SRR8119040	-1.359114699	-0.073097774	1
SRR8119042	-1.128478961	-0.268348022	1
SRR8119233	-1.050995767	-0.694151291	1
SRR8119252	-0.867550597	0.053152382	1
SRR8119262	-1.122460875	-0.656846595	1
SRR8119265	-1.12917922	-0.687491711	1
SRR8119397	-1.117643679	-0.698352456	1
SRR8119402	-0.384291826	-0.669443308	1
SRR8119488	-0.72772181	-0.549289997	1
SRR8119618	-1.252012753	-0.694674025	1
SRR8119787	-0.413021642	-0.290154749	1
SRR8119793	-1.31533229	-0.737082368	1
SRR8120122	-0.857211635	-0.233438632	1
SRR8120171	-0.65947503	-0.906827973	1
SRR8120277	-0.990209883	0.76742443	1
SRR8120280	-0.81544891	1.076648291	1
SRR8120415	-1.321013061	-0.75146177	1
SRR8120416	-1.492396739	-0.825649092	1
SRR8120947	-0.985823874	-0.425915957	1
SRR8120951	-0.396842778	0.247779461	1
SRR8119010	-0.841301509	-0.315845895	1
SRR8119423	-0.130192306	-0.422933902	1
SRR8119533	-1.156584965	-0.752908766	1
SRR8116261	-0.010270256	-0.542133927	1
SRR8115909	-0.980221073	-0.633910461	1
SRR8117134	-0.980221073	-0.633910461	1
SRR8120871	0.106875495	-0.770559884	1
SRR8119426	-0.335962508	-0.239563756	1
SRR8118830	-0.686061974	-0.065700354	1
SRR8116306	-1.174021308	0.043536135	1
SRR8117195	-1.174021308	0.043536135	1
SRR8116310	-0.878550662	-0.285299535	1
SRR8117191	-0.878550662	-0.285299535	1
SRR8119670	-1.335639668	-0.689649585	1
SRR8115758	-0.908701054	-0.677848637	1
SRR8116198	-0.17725534	-0.303900194	1
SRR8120585	-0.394871615	-0.8318937	1
SRR8119182	-0.298732604	-0.874926349	1
SRR8119709	-1.082825308	-0.63993592	1
SRR8119525	-0.386670033	-0.535423561	1
SRR8118666	-1.256176142	-0.5967083	1
SRR8120045	-0.323921989	-0.856048825	1
SRR8119172	-0.117816821	-0.51146293	1
SRR8116626	-0.087847101	-1.028188626	1
SRR8115832	1.473847316	-2.780458261	1
SRR8115795	-1.070750837	-1.665552365	1
SRR8116135	-0.611540216	-0.750287391	1
SRR8116176	-1.769156335	-0.552341369	1
SRR8116552	-0.852328737	-0.653220979	1
SRR8118526	0.749444627	-1.950063078	1
SRR8118601	-0.251470279	-0.779360481	1
SRR8118889	0.011894745	-0.665653048	1
SRR8118893	0.185376109	-1.120921538	1
SRR8119036	-1.097128022	-0.781401241	1
SRR8119187	1.064253575	-1.923881761	1
SRR8119406	-1.205210914	-0.686883067	1
SRR8119458	-0.21796895	-0.327278627	1
SRR8119539	-1.3234752	-0.541211754	1
SRR8119686	0.043315576	-1.16596598	1
SRR8119769	0.060410691	-1.330633463	1
SRR8120141	-0.69252063	-0.68044975	1
SRR8120190	-0.084345307	-0.507327165	1
SRR8120203	-0.225448842	-0.366921049	1
SRR8120743	-0.946073543	-0.890371912	1
SRR8120994	-0.688104526	-0.088092441	1
SRR8115907	0.284014078	-0.883805984	1
SRR8116175	-1.124680718	-0.61012044	1
SRR8116331	-1.079421218	-1.491706383	1
SRR8117194	-1.079421218	-1.491706383	1
SRR8118602	-0.405137308	-0.451968176	1
SRR8118826	-0.554146226	-0.548807513	1
SRR8119530	-0.108345794	-0.985204596	1
SRR8119735	-0.263295734	-1.102243189	1
SRR8120126	-1.347244763	-0.436242046	1
SRR8120255	0.38599852	-1.1111354	1
SRR8120467	-2.237405036	-1.16378865	1
SRR8120665	-0.91610388	-0.62176047	1
SRR8120691	-1.232160284	-0.793771855	1
SRR8120972	-0.169428837	-0.57022942	1
SRR8116130	-0.979072729	-0.760036085	1
SRR8120762	-0.705764837	-0.20238584	1
SRR8119471	-1.213950546	-0.479921658	1
SRR8119789	-0.874109563	-0.444041421	1
SRR8120240	-0.798329024	-0.380391471	1
SRR8116448	-0.380224669	-0.942665283	1
SRR8119032	-1.506539817	-0.731311155	1
SRR8115879	-0.319259662	1.288726382	1
SRR8115668	-0.985220421	-0.662707754	1
SRR8117077	-0.985220421	-0.662707754	1
SRR8120140	-1.787078001	-0.165109289	1
SRR8118664	-1.55254991	-1.180893706	1
SRR8116302	-0.54896468	0.985492889	1
SRR8120748	-2.386830301	0.035159698	1
SRR8116351	-0.327997219	-0.745538504	1
SRR8120414	-3.55907058	-0.329130997	1
SRR8120595	-1.372922018	-0.14517398	1
SRR8120233	-0.255339835	1.366653826	1
SRR8119320	0.262212515	-1.361949884	1
SRR8119044	-1.535347983	-0.72897421	1
SRR8119059	-0.151369414	-0.954950717	1
SRR8118904	-1.200828874	-0.624664333	1
SRR8116475	-0.119288303	-1.145978107	1
SRR8119555	0.441434281	-1.39805183	1
SRR8119486	-0.401980513	-0.551072761	1
SRR8120484	0.214144072	-1.451543968	1
SRR8116021	-0.750345516	-0.101991048	1
SRR8116265	0.041878501	0.588143289	1
SRR8119682	0.690080433	-2.083516689	1
SRR8120353	-0.651017987	0.157062833	1
SRR8118603	-0.765795328	-0.136072036	1
SRR8119242	0.236010296	-1.765747025	1
SRR8120375	-0.416966892	-0.750264017	1
SRR8115853	-0.688729959	-0.325016657	1
SRR8117220	-0.688729959	-0.325016657	1
SRR8120254	-0.289966615	-0.325552478	1
SRR8116056	-0.47661949	-0.694518664	1
SRR8119453	-1.363158974	-0.562671754	1
SRR8115729	-2.933835161	-0.793700632	1
SRR8119071	-1.097602544	0.043961797	1
SRR8120135	-1.740883488	0.098339668	1
SRR8119485	-0.102425126	-1.373365886	1
SRR8118885	-0.621548512	-0.319552921	1
SRR8116561	-1.369234062	-0.726876782	1
SRR8120494	-0.638673349	-0.780531773	1
SRR8116538	-1.379929833	-0.822034434	1
SRR8119540	-1.216099596	-0.330262568	1
SRR8116282	-1.221097037	-0.707126385	1
SRR8116006	0.124614881	-1.38966223	1
SRR8116020	-0.578668382	-0.413505102	1
SRR8119086	-0.008379649	-1.26162581	1
SRR8116285	-2.02391157	-0.408059046	1
SRR8120840	-1.257120401	-0.133406682	1
SRR8119493	-0.908600052	-0.621599527	1
SRR8119710	-0.909780674	-0.820703653	1
SRR8120597	-0.56615684	1.078059271	1
SRR8119629	-0.509932745	-0.303335657	1
SRR8120513	-1.076928134	-0.275699068	1
SRR8119065	-1.200190697	-0.726327888	1
SRR8120026	-1.146689296	-0.25597046	1
SRR10297052	0.203248548	-1.337633439	1
SRR10297289	-0.383571228	0.522972667	1
SRR10297361	-0.264584537	-0.485316016	1
SRR10297129	-0.264887856	-0.322112154	1
SRR10296817	-0.824998486	-0.611368944	1
SRR10296969	-0.247784689	-1.18966656	1
SRR10297068	-0.557741052	0.540049728	1
SRR10297111	-0.86462319	-0.117943373	1
SRR10296940	-0.127778855	-0.876843689	1
SRR10296866	-0.18309076	-0.457364749	1
SRR10288974	-0.696781281	-0.317863037	1
SRR10297237	-0.625261031	0.424635121	1
SRR10297438	-0.331418959	0.258787501	1
SRR10296850	-0.653504427	0.268058414	1
SRR10296988	-0.532270955	-0.182271808	1
SRR10288976	-1.236496629	-0.720350212	1
SRR10288979	-0.820866553	-0.245836417	1
SRR10288982	-3.359378085	-1.14000574	1
SRR10288984	-2.126467664	-0.938384257	1
SRR10297079	-0.056409829	-0.711934476	1
SRR10297236	-0.574490362	0.39643795	1
SRR10297252	-0.228857324	-0.000597421	1
SRR10297271	-0.519129275	-0.679909575	1
SRR10297297	-1.437556024	-0.727694181	1
SRR10297348	-2.039085863	0.139890095	1
SRR10297366	0.044183458	-1.130061924	1
SRR10297393	-0.220024979	-0.595169866	1
SRR10297408	-0.03359381	-0.151226735	1
SRR10297434	-0.953291613	-0.386927451	1
SRR10297466	0.278019267	-0.983028207	1
SRR10297499	-0.812907653	-0.443169961	1
SRR10289362	-2.247970285	-0.837031137	1
SRR10296832	-0.970153515	0.086082631	1
SRR10296868	-1.313814659	0.014641281	1
SRR10297066	-0.69258746	-0.418704361	1
SRR10297390	-0.556789392	-0.081207403	1
SRR10297402	-0.581484826	-0.008555672	1
SRR10297491	-0.647470935	0.128644937	1
SRR10297077	-1.322721053	-0.806111275	1
SRR10297146	-0.965723823	0.603119942	1
SRR10297460	0.006627779	-0.979864022	1
SRR10297196	0.206406434	-1.309620194	1
SRR10296905	-0.790760093	-0.017051168	1
SRR10289401	-1.446561318	-1.161652328	1
SRR10297124	-0.375138343	0.322058091	1
SRR10296845	-0.561491072	0.131582102	1
SRR10297397	-0.588868092	-0.370564845	1
SRR10297372	-1.161504954	-0.759443002	1
SRR10297426	-1.789693759	-0.373959362	1
SRR10296964	-0.625832017	0.013190303	1
SRR10296890	-0.869302039	-0.0444393	1
SRR10289370	-0.741956628	-0.172277755	1
SRR10297127	-1.018152828	0.075211057	1
SRR10297058	-0.485255478	-0.154141503	1
SRR10297137	-0.227245684	-0.838241278	1
SRR10297433	-0.056371836	-0.735208717	1
SRR10297150	-0.63174389	0.623013093	1
SRR10297011	-0.949269885	-0.099059902	1
SRR10297216	-0.632903792	-0.486909735	1
SRR10297069	-0.722624092	-0.391008749	1
SRR10297171	-0.700963901	-0.16445244	1
SRR10296815	0.606348025	-2.077123946	1
SRR10296830	-0.641489783	-0.195221807	1
SRR10296979	-0.387846285	-0.608640135	1
SRR10296937	-0.395571094	-0.113167364	1
SRR10297250	-0.130808886	-1.412668122	1
SRR10296874	-0.058944734	-0.980662388	1
SRR10297048	-0.455742389	-0.437343613	1
SRR10297084	-0.621290201	-0.820694745	1
SRR10297103	0.357076697	-0.147635407	1
SRR10296948	0.633667092	-0.797891607	1
SRR10297218	-0.540658954	-1.350078484	1
SRR10297212	-0.715143613	-0.050452909	1
SRR10297185	-0.147120813	-0.787259077	1
SRR10296873	-0.425230852	0.056991603	1
SRR10296844	0.031727111	-0.92088536	1
SRR10297248	-1.079981022	-0.742071511	1
SRR10297334	-0.999354573	0.4205626	1
SRR10297228	-0.412661721	0.091239858	1
SRR10297115	-0.860345388	-0.575634548	1
SRR10297073	-0.375547835	-0.644332954	1
SRR10296848	-0.727985007	-0.40146543	1
SRR10297178	-0.36478006	-0.43528517	1
SRR10297184	-0.61228054	-0.798469128	1
SRR10297026	-1.061808772	-0.498935791	1
SRR10297134	-1.067990679	-0.998149451	1
SRR10297344	-0.779925333	-0.428853253	1
SRR10296888	-1.089525053	0.060493419	1
SRR10297179	-0.122505933	-0.213785815	1
SRR10296984	-0.78034604	-0.877647602	1
SRR10297089	0.543892971	-1.697946224	1
SRR10296921	-0.626822066	-0.274126177	1
SRR10297148	-0.797881323	0.004647206	1
SRR10297441	-0.283738705	-1.062240759	1
SRR10297326	-0.099374808	-0.022790643	1
SRR10297040	-0.503816826	-0.568854504	1
SRR10296883	-0.205994286	-0.266711292	1
SRR10296893	-0.31485865	-0.89847429	1
SRR10296917	-0.296691531	0.100928931	1
SRR10297190	-0.97690138	0.211795668	1
SRR10297204	-1.080132753	-0.148032728	1
SRR10297340	1.753380605	-1.267930905	1
SRR10296938	-0.92348719	-0.683018132	1
SRR10297116	0.108156017	-1.296501713	1
SRR10296884	0.140709071	-1.978288207	1
SRR10288975	-1.262304058	-0.382020589	1
SRR10296894	-0.544238338	-0.585093727	1
SRR10297180	-0.731503839	-0.386189507	1
SRR10297117	-0.641637909	-0.434720213	1
SRR10297170	-0.219229604	-0.255270446	1
SRR10297107	0.149367921	-0.965280841	1
SRR10297007	-0.657280256	0.208427643	1
SRR10297161	-0.305699435	-0.111935947	1
SRR10296972	0.164735091	-1.582991829	1
SRR10296875	-0.450555472	-0.12735407	1
SRR10297403	-0.96873374	-0.384657484	1
SRR10297416	-0.683967424	-0.301490594	1
SRR10297158	-0.872140514	0.354943902	1
SRR10297034	-0.241084356	-0.78530381	1
SRR10296842	-1.750196628	0.36553262	1
SRR10297413	-1.014790126	0.090389629	1
SRR10297202	-1.108661652	0.097065588	1
SRR10297449	-0.798761818	0.076231829	1
SRR10297287	-1.727741129	-0.656012687	1
SRR10296916	-0.45755156	-0.745568331	1
SRR10297013	-0.508302613	-0.266659993	1
SRR10297120	-0.535316932	-0.638744397	1
SRR10296935	1.86e-05	-0.899326804	1
SRR10296824	-1.027229189	-0.125267221	1
SRR10297072	-0.719314805	-0.027096199	1
SRR10297018	-0.430967661	-0.652266237	1
SRR10296954	0.018949573	-1.43901531	1
SRR10297149	-0.039143297	-0.812022475	1
SRR10296865	-0.792641091	-0.710002172	1
SRR10296820	-0.53716128	-0.389462517	1
SRR10288977	-1.301557407	-0.500713604	1
SRR10296859	-0.47545026	-0.962181437	1
SRR10296929	-0.522896196	-0.146125973	1
SRR10296822	0.62229054	-2.268595285	1
SRR10296810	-0.197965636	-0.948740841	1
SRR10297167	-0.901387667	0.051832834	1
SRR10297038	0.004837377	-1.249183716	1
SRR10297054	-0.417093109	-0.771300214	1
SRR10296836	0.830263608	-2.494204119	1
SRR10297336	0.099730196	-1.078378702	1
SRR10297049	-0.739637447	0.057024574	1
SRR10296912	-0.418891538	-0.779039581	1
SRR10296816	-0.548097066	0.113660058	1
SRR10296957	-0.02189505	-0.891327816	1
SRR10297095	-0.180781991	-0.85518936	1
SRR10289403	-1.358272	-0.768787574	1
SRR10289404	-0.732985079	-0.086071702	1
SRR10297242	0.076952893	1.284050159	1
SRR10297492	-1.11406698	0.668282352	1
SRR10297157	-0.492576016	-1.168093541	1
SRR10297209	-0.334170648	-0.865228911	1
SRR10296826	-0.749819895	-0.529593266	1
SRR10297037	-1.668990858	-1.222508134	1
SRR10296902	-0.890031518	-0.422324148	1
SRR10296804	-0.332708884	-0.646847647	1
SRR10297147	-0.907948851	-0.153327508	1
SRR10289423	-0.433944042	-0.336242433	1
SRR10297027	-0.690736543	0.499416007	1
SRR10297151	-0.815357998	0.209871447	1
SRR10296862	0.540601566	-1.835539003	1
SRR10297254	0.031284033	-1.607622255	1
SRR10297172	-0.792744017	-0.168479507	1
SRR10297015	-0.762320833	-0.836698588	1
SRR10296878	-0.426099006	-0.268152871	1
SRR10296941	-0.63448758	-0.544479812	1
SRR10297014	0.317940175	-2.070340632	1
SRR10288973	-0.415239283	0.000383122	1
SRR10296847	-0.249723574	-0.327616289	1
SRR10297251	-0.746629038	-0.153761208	1
SRR10297420	-0.849821909	0.272872647	1
SRR10297425	-0.523013543	-0.271669457	1
SRR10296947	-0.31576893	-0.664938249	1
SRR10297082	0.608694157	-1.813254444	1
SRR10289405	-0.018123818	-0.038926785	1
SRR10297219	-0.497895025	-0.386986117	1
SRR10297210	-0.69797859	-0.50532348	1
SRR10297025	-0.529823981	0.45652006	1
SRR10297253	-0.052035399	-0.975148786	1
SRR10297036	-0.288631634	-0.41880821	1
SRR10297141	-0.298977681	-0.2923904	1
SRR10297261	-0.831954098	-0.324543106	1
SRR10297280	-0.719163362	-0.298526989	1
SRR10297199	-1.1449682	-0.681584714	1
SRR10289406	0.127862533	-1.430428469	1
SRR10297197	-0.524350597	-1.068875938	1
SRR10289378	-0.485160114	-1.033819462	1
SRR10289374	-0.394620784	0.592793646	1
SRR10296855	-0.705344808	0.074977599	1
SRR10297461	-1.329536249	-0.637502411	1
SRR10297006	-0.267995636	-0.17447196	1
SRR10297156	-0.366211289	-0.713662229	1
SRR10297303	-0.516570901	-0.397980332	1
SRR10297042	-0.307912914	-0.327145654	1
SRR10297329	-0.586295904	-0.358390322	1
SRR10296990	-0.554478676	-0.140882406	1
SRR10297245	-0.573933205	-0.408136538	1
SRR10297389	-0.179152179	-0.567403159	1
SRR10297039	-0.473079002	-0.592612954	1
SRR10297318	-0.458126343	-0.455276491	1
SRR10297404	-0.297567612	-0.541583994	1
SRR10296982	-1.132571645	0.264677613	1
SRR10296825	-1.216682803	-0.122989232	1
SRR10296869	-0.135864358	-1.281300545	1
SRR10289399	-2.006869587	-0.803347318	1
SRR10297169	-1.733159523	-1.38679342	1
SRR10297281	-1.292079467	-0.128668558	1
SRR10297432	-0.581867651	-0.390576212	1
SRR10297435	-1.320930695	-0.641609006	1
SRR10297442	-1.600925029	0.837269624	1
SRR10297319	-0.602626603	-0.201859951	1
SRR10296915	-0.991239953	0.281320268	1
SRR10296932	-0.084487424	-0.719691443	1
SRR10296987	-1.106556467	0.285263974	1
SRR10297159	-0.830744056	0.203879282	1
SRR10297217	-0.629347629	0.131202356	1
SRR10297257	-0.910623944	0.24478062	1
SRR10297121	-0.520175905	-0.320208257	1
SRR10296907	-0.217993304	-0.52984812	1
SRR10296827	0.150818863	-1.517962881	1
SRR10297032	-0.425272846	-0.631942815	1
SRR10296807	-0.681258367	-0.752651523	1
SRR10289365	-0.461160719	-0.461689782	1
SRR10289384	-0.683767785	-0.337139809	1
SRR10296854	-0.52108093	-0.624884323	1
SRR10296913	-0.523079669	0.019049708	1
SRR10297051	-1.059153472	-0.260754534	1
SRR10297373	-0.616151714	0.037340396	1
SRR10297407	-0.022281673	-1.09884437	1
SRR10297109	-1.097160746	-0.461603664	1
SRR10297355	-1.035064584	-0.852576637	1
SRR10289356	-0.414647345	-0.430533655	1
SRR10297335	-1.434616993	-0.613380981	1
SRR10296999	0.586465831	-1.196105753	1
SRR10297029	-0.797108	-0.626713081	1
SRR10297043	-0.774006072	-0.824540611	1
SRR10297090	-1.005074436	0.060680467	1
SRR10297376	-1.130001971	-0.21121572	1
SRR10296846	-0.772616214	-0.043135954	1
SRR10296833	-0.403068382	-0.2470481	1
SRR10296837	-0.519777375	-0.190386029	1
SRR10296828	-0.457813479	-0.473061864	1
SRR10297005	-0.477871882	-0.673769329	1
SRR10297262	-0.547133883	0.980513601	1
SRR10289392	-1.080832931	-0.399651724	1
SRR10289388	-0.87765233	-0.542952221	1
SRR10297097	-0.373250462	-0.142569474	1
SRR10296800	0.245506145	-1.00060292	1
SRR10297060	-0.84200487	-0.088558421	1
SRR10297247	-0.900622347	-0.579214509	1
SRR10297083	-0.307078853	-0.305467183	1
SRR10297325	-0.085516128	1.825098392	1
SRR10297321	-1.27290966	-0.499054971	1
SRR10289382	-0.630168146	-0.314933208	1
SRR10296849	-0.885144997	-0.494205944	1
SRR10296856	-0.726513689	-0.164665058	1
SRR10296965	-0.019563057	-0.594058816	1
SRR10296991	-0.267847183	-0.48837038	1
SRR10296995	-0.928883452	-0.195269886	1
SRR10297028	-1.031990143	0.196496217	1
SRR10297056	-0.273981998	-0.379558523	1
SRR10297092	-0.938632035	-0.402927162	1
SRR10297192	-0.617774929	-0.592080529	1
SRR10297386	0.112436241	-0.938781124	1
SRR10297487	-1.281814649	-0.231177712	1
SRR10288948	-0.792453783	-0.453013352	1
SRR10289434	-0.379897954	-0.413176819	1
SRR10297074	-0.415725521	-0.096722438	1
SRR10297380	-1.242032676	-0.64126852	1
SRR10297417	-0.869761089	-0.524185471	1
SRR10297371	-0.649752789	-0.194526459	1
SRR10296861	0.336884575	-0.984856224	1
SRR10297339	-0.593267811	-0.235056746	1
SRR10296936	-0.155828212	0.723392819	1
SRR10297359	-0.576660563	0.034659914	1
SRR10296885	-0.786184035	-0.54609348	1
SRR10297440	-0.505752106	-0.417452727	1
SRR10297128	-0.302050217	-0.746878419	1
SRR10297019	-0.267244921	-1.189448655	1
SRR10296918	-0.843869471	-0.734764456	1
SRR10289381	-0.520174168	-0.211529146	1
SRR10296812	-0.182389805	-0.398439815	1
SRR10297238	-0.803641707	0.164555337	1
SRR10297096	-0.474696925	-0.838586341	1
SRR10297405	-0.498794417	-0.088479405	1
SRR10297400	-0.48578563	-1.144100142	1
SRR10296959	-0.078519155	-1.825713877	1
SRR10296809	-0.2116464	-0.922559729	1
SRR10297229	-0.33226732	-0.575555173	1
SRR10297356	-0.885681752	-0.502672981	1
SRR10289395	-1.317443574	-0.379817947	1
SRR10297105	-0.6095016	-0.215480908	1
SRR10297207	-0.861752291	-0.565878242	1
SRR10297138	-0.483754978	-0.93993429	1
SRR10296892	-0.163148079	0.070846688	1
SRR10296952	-0.765755806	-0.662457396	1
SRR10297012	-0.890851558	-0.575619765	1
SRR10297256	-0.507755852	-0.308858862	1
SRR10297063	-0.539582469	-0.702369284	1
SRR10297306	-1.949122104	0.038171217	1
SRR10297118	-0.630938379	-0.363177536	1
SRR10289383	-1.156863199	-0.737598781	1
SRR10296799	-0.25025685	-0.87787463	1
SRR10296813	-0.808863142	-0.616560038	1
SRR10296879	0.081680167	-1.679557692	1
SRR5078700	-1.667853432	-0.351134565	1
SRR5078935	-1.903380651	-0.142043691	1
SRR5079199	-1.908160481	-0.35633468	1
SRR5079243	-1.84952959	-0.778167325	1
SRR5079084	-1.831256967	-0.251840608	1
SRR5078674	-1.203812338	-0.017280802	1
SRR5079169	-1.46722699	-0.53446029	1
SRR5079110	-1.301138053	-0.728876844	1
SRR5079215	-1.162646914	-0.758758581	1
SRR5078643	-2.233582175	-0.301597578	1
SRR5078907	-1.361651694	-0.628212222	1
SRR5079187	-1.280974674	-0.68412398	1
SRR5079203	-1.587093977	-0.522773544	1
SRR5079266	-1.595539028	-0.678838535	1
SRR5079138	-2.250206327	-1.001808609	1
SRR5079276	-2.354032508	-0.187677882	1
SRR5079130	-1.484728155	-0.285028743	1
SRR5078591	-0.578655877	-0.273280915	1
SRR5078755	-0.911971808	-0.431631737	1
SRR5079069	-0.646223847	-0.287500658	1
SRR5078665	-0.849013188	-0.519349841	1
SRR5078605	-2.502409653	-0.151219238	1
SRR5079051	-1.163675386	1.966227644	1
SRR5079261	-1.151931425	-0.534066098	1
SRR5078575	-0.479659338	0.216840085	1
SRR5078639	-2.138946922	-0.90395992	1
SRR5078594	-1.549769581	-0.231665767	1
SRR5078964	0.012329617	-0.387418869	1
SRR5079149	-1.560171839	-0.441104796	1
SRR5078646	-1.214439478	-0.604403792	1
SRR5078958	-1.130026596	-0.321245312	1
SRR5079188	-1.04564122	-0.387489649	1
SRR5078615	-0.249141993	-0.945639983	1
SRR5079107	-0.081623009	-1.155100287	1
SRR5078827	-0.893159324	-0.899402565	1
SRR5078848	0.128713046	-0.347408752	1
SRR5079272	-1.474597632	-0.630738657	1
SRR5078820	-2.660250199	-0.111510681	1
SRR5078761	-1.062954787	-0.876269672	1
SRR5078875	-0.84267014	-0.2192832	1
SRR5078780	-0.986441499	-1.394916531	1
SRR5078733	-0.654592758	-0.274110838	1
