sub	type	month	num
Bgsng8233	2	6	31
Bgsng8233	2	7	31
Bgsng8233	2	8	31
Bgsng8233	1	9	31
Bgsng8233	1	10	31
Bgsng8233	2	11	31
Bgsng8233	2	12	31
Bgsng8233	2	13	31
Bgsng8233	2	14	31
Bgsng8233	2	15	31
Bgsng8233	2	16	31
Bgsng8233	2	17	31
Bgsng8233	2	19	31
Bgsng8233	2	20	31
Bgsng8233	2	21	31
Bgsng8233	2	22	31
Bgsng8233	2	23	31
Bgsng8233	2	25	31
Bgsng8233	2	26	31
Bgsng8233	2	27	31
Bgsng8233	2	28	31
Bgsng8233	2	29	31
Bgsng8233	2	31	31
Bgsng8233	2	32	31
Bgsng8233	2	33	31
Bgsng8233	2	34	31
Bgsng8233	2	35	31
Bgsng8233	2	36	31
E017497	3	3	31
E017497	3	4	31
E017497	3	5	31
E017497	3	6	31
E017497	3	7	31
E017497	3	8	31
E017497	3	9	31
E017497	3	10	31
E017497	3	11	31
E017497	3	12	31
E017497	3	13	31
E017497	3	14	31
E017497	3	15	31
E017497	3	16	31
E017497	3	17	31
E017497	3	18	31
E017497	3	19	31
E017497	3	20	31
E017497	3	22	31
E017497	3	23	31
E017497	3	24	31
E017497	3	25	31
E017497	3	26	31
E017497	3	27	31
E017497	3	28	31
E017497	3	29	31
E017497	3	30	31
E017497	3	31	31
E017497	3	33	31
E017497	3	34	31
E017497	3	35	31
P005558	2	4	31
P005558	2	5	31
P005558	2	6	31
P005558	2	7	31
P005558	3	8	31
P005558	2	9	31
P005558	2	10	31
P005558	3	12	31
P005558	2	13	31
P005558	2	14	31
P005558	2	15	31
P005558	2	16	31
P005558	2	17	31
P005558	2	18	31
P005558	3	19	31
P005558	3	20	31
P005558	3	21	31
P005558	3	22	31
P005558	3	23	31
P005558	3	24	31
P005558	3	25	31
P005558	4	26	31
P005558	4	27	31
P005558	4	28	31
P005558	4	29	31
P005558	4	30	31
P005558	4	31	31
P005558	4	32	31
P005558	4	33	31
P005558	3	34	31
P005558	4	35	31
Bgsng7071	2	1	30
Bgsng7071	2	2	30
Bgsng7071	2	4	30
Bgsng7071	2	5	30
Bgsng7071	2	6	30
Bgsng7071	2	7	30
Bgsng7071	2	9	30
Bgsng7071	2	10	30
Bgsng7071	2	12	30
Bgsng7071	2	14	30
Bgsng7071	2	15	30
Bgsng7071	2	16	30
Bgsng7071	2	18	30
Bgsng7071	2	19	30
Bgsng7071	2	20	30
Bgsng7071	2	22	30
Bgsng7071	4	23	30
Bgsng7071	2	24	30
Bgsng7071	2	25	30
Bgsng7071	2	26	30
Bgsng7071	2	27	30
Bgsng7071	2	28	30
Bgsng7071	2	29	30
Bgsng7071	2	30	30
Bgsng7071	2	31	30
Bgsng7071	2	32	30
Bgsng7071	2	33	30
Bgsng7071	2	34	30
Bgsng7071	2	35	30
Bgsng7071	2	36	30
Bgsng7082	1	1	30
Bgsng7082	2	2	30
Bgsng7082	2	3	30
Bgsng7082	2	4	30
Bgsng7082	2	5	30
Bgsng7082	2	6	30
Bgsng7082	2	7	30
Bgsng7082	1	8	30
Bgsng7082	2	9	30
Bgsng7082	2	10	30
Bgsng7082	2	11	30
Bgsng7082	1	12	30
Bgsng7082	2	15	30
Bgsng7082	2	17	30
Bgsng7082	2	18	30
Bgsng7082	2	19	30
Bgsng7082	2	20	30
Bgsng7082	2	24	30
Bgsng7082	2	25	30
Bgsng7082	2	26	30
Bgsng7082	2	27	30
Bgsng7082	2	28	30
Bgsng7082	2	29	30
Bgsng7082	2	30	30
Bgsng7082	2	31	30
Bgsng7082	2	32	30
Bgsng7082	2	33	30
Bgsng7082	2	34	30
Bgsng7082	2	35	30
Bgsng7082	2	36	30
Bgsng7114	2	1	30
Bgsng7114	2	2	30
Bgsng7114	2	3	30
Bgsng7114	2	4	30
Bgsng7114	2	5	30
Bgsng7114	2	6	30
Bgsng7114	2	7	30
Bgsng7114	2	8	30
Bgsng7114	2	10	30
Bgsng7114	2	11	30
Bgsng7114	2	12	30
Bgsng7114	4	13	30
Bgsng7114	2	16	30
Bgsng7114	2	17	30
Bgsng7114	3	18	30
Bgsng7114	2	20	30
Bgsng7114	2	22	30
Bgsng7114	2	24	30
Bgsng7114	2	25	30
Bgsng7114	2	26	30
Bgsng7114	2	27	30
Bgsng7114	2	28	30
Bgsng7114	2	29	30
Bgsng7114	2	30	30
Bgsng7114	2	31	30
Bgsng7114	2	32	30
Bgsng7114	2	33	30
Bgsng7114	2	34	30
Bgsng7114	2	35	30
Bgsng7114	2	36	30
Bgsng8031	1	1	30
Bgsng8031	2	2	30
Bgsng8031	2	3	30
Bgsng8031	2	4	30
Bgsng8031	2	5	30
Bgsng8031	2	6	30
Bgsng8031	2	9	30
Bgsng8031	2	11	30
Bgsng8031	2	12	30
Bgsng8031	2	13	30
Bgsng8031	2	15	30
Bgsng8031	2	16	30
Bgsng8031	2	17	30
Bgsng8031	2	18	30
Bgsng8031	2	19	30
Bgsng8031	2	20	30
Bgsng8031	2	21	30
Bgsng8031	2	22	30
Bgsng8031	2	23	30
Bgsng8031	2	25	30
Bgsng8031	2	26	30
Bgsng8031	2	27	30
Bgsng8031	2	29	30
Bgsng8031	2	30	30
Bgsng8031	2	31	30
Bgsng8031	2	32	30
Bgsng8031	2	33	30
Bgsng8031	2	34	30
Bgsng8031	2	35	30
Bgsng8031	2	36	30
Bgsng8178	1	1	30
Bgsng8178	2	2	30
Bgsng8178	1	3	30
Bgsng8178	2	4	30
Bgsng8178	2	5	30
Bgsng8178	2	6	30
Bgsng8178	2	7	30
Bgsng8178	2	8	30
Bgsng8178	2	9	30
Bgsng8178	2	10	30
Bgsng8178	2	11	30
Bgsng8178	2	12	30
Bgsng8178	2	13	30
Bgsng8178	2	14	30
Bgsng8178	2	15	30
Bgsng8178	2	16	30
Bgsng8178	2	17	30
Bgsng8178	2	18	30
Bgsng8178	2	19	30
Bgsng8178	2	20	30
Bgsng8178	2	22	30
Bgsng8178	2	23	30
Bgsng8178	2	24	30
Bgsng8178	2	27	30
Bgsng8178	2	28	30
Bgsng8178	2	29	30
Bgsng8178	2	32	30
Bgsng8178	2	33	30
Bgsng8178	2	34	30
Bgsng8178	2	35	30
Bgsng8234	1	1	30
Bgsng8234	2	2	30
Bgsng8234	2	3	30
Bgsng8234	2	4	30
Bgsng8234	2	5	30
Bgsng8234	2	6	30
Bgsng8234	2	7	30
Bgsng8234	2	9	30
Bgsng8234	2	10	30
Bgsng8234	2	11	30
Bgsng8234	2	12	30
Bgsng8234	2	13	30
Bgsng8234	2	14	30
Bgsng8234	2	15	30
Bgsng8234	2	16	30
Bgsng8234	2	17	30
Bgsng8234	2	19	30
Bgsng8234	2	20	30
Bgsng8234	2	21	30
Bgsng8234	2	22	30
Bgsng8234	2	23	30
Bgsng8234	2	24	30
Bgsng8234	2	26	30
Bgsng8234	2	27	30
Bgsng8234	2	28	30
Bgsng8234	2	29	30
Bgsng8234	2	30	30
Bgsng8234	2	32	30
Bgsng8234	2	33	30
Bgsng8234	2	34	30
Bgsng8241	2	1	30
Bgsng8241	2	2	30
Bgsng8241	2	3	30
Bgsng8241	2	4	30
Bgsng8241	2	5	30
Bgsng8241	2	6	30
Bgsng8241	2	7	30
Bgsng8241	1	8	30
Bgsng8241	2	9	30
Bgsng8241	2	10	30
Bgsng8241	2	11	30
Bgsng8241	2	14	30
Bgsng8241	2	15	30
Bgsng8241	2	16	30
Bgsng8241	2	18	30
Bgsng8241	2	20	30
Bgsng8241	3	21	30
Bgsng8241	2	22	30
Bgsng8241	2	23	30
Bgsng8241	2	25	30
Bgsng8241	2	26	30
Bgsng8241	2	27	30
Bgsng8241	2	28	30
Bgsng8241	2	29	30
Bgsng8241	2	30	30
Bgsng8241	2	32	30
Bgsng8241	2	33	30
Bgsng8241	2	34	30
Bgsng8241	2	35	30
Bgsng8241	2	36	30
E011279	3	2	30
E011279	3	3	30
E011279	3	5	30
E011279	3	6	30
E011279	3	7	30
E011279	3	8	30
E011279	3	9	30
E011279	3	10	30
E011279	3	11	30
E011279	3	12	30
E011279	3	13	30
E011279	3	14	30
E011279	3	15	30
E011279	4	16	30
E011279	4	18	30
E011279	4	19	30
E011279	4	20	30
E011279	4	22	30
E011279	4	23	30
E011279	4	25	30
E011279	4	26	30
E011279	4	27	30
E011279	4	28	30
E011279	4	30	30
E011279	4	31	30
E011279	4	32	30
E011279	3	33	30
E011279	3	34	30
E011279	3	35	30
E011279	4	36	30
E004709	3	3	30
E004709	3	5	30
E004709	3	6	30
E004709	3	8	30
E004709	3	9	30
E004709	3	10	30
E004709	3	11	30
E004709	3	12	30
E004709	3	13	30
E004709	3	14	30
E004709	3	15	30
E004709	3	17	30
E004709	3	19	30
E004709	3	20	30
E004709	3	21	30
E004709	3	22	30
E004709	3	23	30
E004709	3	24	30
E004709	3	25	30
E004709	3	26	30
E004709	3	27	30
E004709	3	28	30
E004709	3	29	30
E004709	3	30	30
E004709	3	31	30
E004709	3	32	30
E004709	3	33	30
E004709	3	34	30
E004709	3	35	30
E004709	3	36	30
Bgsng8145	2	1	29
Bgsng8145	2	2	29
Bgsng8145	2	3	29
Bgsng8145	2	4	29
Bgsng8145	2	5	29
Bgsng8145	2	6	29
Bgsng8145	2	7	29
Bgsng8145	1	8	29
Bgsng8145	2	9	29
Bgsng8145	2	11	29
Bgsng8145	2	12	29
Bgsng8145	2	13	29
Bgsng8145	2	14	29
Bgsng8145	2	15	29
Bgsng8145	2	16	29
Bgsng8145	2	17	29
Bgsng8145	2	18	29
Bgsng8145	2	19	29
Bgsng8145	2	20	29
Bgsng8145	2	21	29
Bgsng8145	2	22	29
Bgsng8145	2	24	29
Bgsng8145	2	25	29
Bgsng8145	2	26	29
Bgsng8145	2	28	29
Bgsng8145	2	29	29
Bgsng8145	2	30	29
Bgsng8145	2	32	29
Bgsng8145	4	34	29
Bgsng8224	2	1	29
Bgsng8224	2	2	29
Bgsng8224	2	3	29
Bgsng8224	2	4	29
Bgsng8224	2	5	29
Bgsng8224	2	6	29
Bgsng8224	2	7	29
Bgsng8224	2	9	29
Bgsng8224	2	10	29
Bgsng8224	2	11	29
Bgsng8224	2	12	29
Bgsng8224	2	14	29
Bgsng8224	2	15	29
Bgsng8224	2	16	29
Bgsng8224	2	17	29
Bgsng8224	2	18	29
Bgsng8224	2	20	29
Bgsng8224	2	21	29
Bgsng8224	2	22	29
Bgsng8224	2	23	29
Bgsng8224	2	24	29
Bgsng8224	2	25	29
Bgsng8224	2	27	29
Bgsng8224	2	28	29
Bgsng8224	2	30	29
Bgsng8224	2	31	29
Bgsng8224	2	32	29
Bgsng8224	2	33	29
Bgsng8224	2	36	29
E014086	3	3	29
E014086	3	5	29
E014086	3	6	29
E014086	3	7	29
E014086	3	8	29
E014086	3	10	29
E014086	3	11	29
E014086	3	12	29
E014086	3	13	29
E014086	3	14	29
E014086	3	15	29
E014086	3	16	29
E014086	3	17	29
E014086	3	18	29
E014086	3	19	29
E014086	3	20	29
E014086	3	21	29
E014086	3	22	29
E014086	3	23	29
E014086	3	24	29
E014086	3	25	29
E014086	3	26	29
E014086	3	27	29
E014086	3	28	29
E014086	3	29	29
E014086	3	31	29
E014086	3	33	29
E014086	3	34	29
E014086	3	35	29
E035134	3	3	29
E035134	3	4	29
E035134	3	5	29
E035134	3	6	29
E035134	3	7	29
E035134	3	8	29
E035134	3	9	29
E035134	3	10	29
E035134	3	11	29
E035134	3	12	29
E035134	3	13	29
E035134	3	15	29
E035134	3	16	29
E035134	3	17	29
E035134	3	18	29
E035134	3	19	29
E035134	3	20	29
E035134	3	21	29
E035134	3	22	29
E035134	3	23	29
E035134	3	24	29
E035134	3	25	29
E035134	3	26	29
E035134	3	28	29
E035134	3	29	29
E035134	3	31	29
E035134	3	32	29
E035134	3	34	29
E035134	3	35	29
E017751	3	1	28
E017751	3	2	28
E017751	3	3	28
E017751	3	4	28
E017751	2	5	28
E017751	3	6	28
E017751	3	7	28
E017751	3	8	28
E017751	2	9	28
E017751	3	10	28
E017751	3	12	28
E017751	3	13	28
E017751	3	14	28
E017751	3	15	28
E017751	3	16	28
E017751	3	17	28
E017751	3	18	28
E017751	3	20	28
E017751	3	21	28
E017751	3	22	28
E017751	3	23	28
E017751	3	24	28
E017751	3	26	28
E017751	2	28	28
E017751	3	29	28
E017751	3	30	28
E017751	3	34	28
E017751	3	35	28
E012854	3	2	28
E012854	3	3	28
E012854	1	5	28
E012854	1	6	28
E012854	1	7	28
E012854	2	8	28
E012854	1	10	28
E012854	2	11	28
E012854	3	13	28
E012854	3	15	28
E012854	3	16	28
E012854	3	17	28
E012854	3	18	28
E012854	3	19	28
E012854	3	20	28
E012854	3	22	28
E012854	3	23	28
E012854	3	24	28
E012854	3	25	28
E012854	3	26	28
E012854	3	27	28
E012854	3	29	28
E012854	3	30	28
E012854	3	31	28
E012854	3	33	28
E012854	3	34	28
E012854	3	35	28
E012854	3	36	28
E020924	3	2	28
E020924	3	3	28
E020924	3	4	28
E020924	3	6	28
E020924	3	7	28
E020924	1	9	28
E020924	3	10	28
E020924	3	11	28
E020924	3	12	28
E020924	3	13	28
E020924	3	16	28
E020924	3	17	28
E020924	3	18	28
E020924	3	20	28
E020924	3	21	28
E020924	3	22	28
E020924	3	23	28
E020924	3	24	28
E020924	3	25	28
E020924	3	26	28
E020924	3	27	28
E020924	3	28	28
E020924	3	30	28
E020924	3	31	28
E020924	3	33	28
E020924	3	34	28
E020924	3	35	28
E020924	3	36	28
E019092	2	3	28
E019092	2	4	28
E019092	2	6	28
E019092	1	7	28
E019092	1	8	28
E019092	2	9	28
E019092	1	10	28
E019092	3	12	28
E019092	3	13	28
E019092	3	15	28
E019092	3	16	28
E019092	3	17	28
E019092	3	18	28
E019092	3	20	28
E019092	3	21	28
E019092	3	22	28
E019092	3	23	28
E019092	3	24	28
E019092	3	26	28
E019092	3	27	28
E019092	3	28	28
E019092	3	29	28
E019092	3	30	28
E019092	3	31	28
E019092	3	32	28
E019092	3	33	28
E019092	3	34	28
E019092	3	36	28
Bgsng8260	1	1	27
Bgsng8260	2	2	27
Bgsng8260	2	3	27
Bgsng8260	2	4	27
Bgsng8260	2	5	27
Bgsng8260	2	6	27
Bgsng8260	2	7	27
Bgsng8260	2	8	27
Bgsng8260	2	9	27
Bgsng8260	2	11	27
Bgsng8260	2	13	27
Bgsng8260	2	14	27
Bgsng8260	2	15	27
Bgsng8260	2	16	27
Bgsng8260	2	17	27
Bgsng8260	2	19	27
Bgsng8260	2	20	27
Bgsng8260	2	21	27
Bgsng8260	2	22	27
Bgsng8260	2	23	27
Bgsng8260	2	24	27
Bgsng8260	2	25	27
Bgsng8260	2	26	27
Bgsng8260	2	28	27
Bgsng8260	2	29	27
Bgsng8260	2	35	27
Bgsng8260	2	36	27
Bgsng8270	1	1	27
Bgsng8270	2	2	27
Bgsng8270	2	3	27
Bgsng8270	2	4	27
Bgsng8270	2	5	27
Bgsng8270	2	6	27
Bgsng8270	2	7	27
Bgsng8270	2	8	27
Bgsng8270	2	10	27
Bgsng8270	2	11	27
Bgsng8270	2	12	27
Bgsng8270	2	13	27
Bgsng8270	2	14	27
Bgsng8270	2	15	27
Bgsng8270	2	16	27
Bgsng8270	2	17	27
Bgsng8270	2	18	27
Bgsng8270	2	19	27
Bgsng8270	2	20	27
Bgsng8270	2	21	27
Bgsng8270	2	22	27
Bgsng8270	2	23	27
Bgsng8270	2	25	27
Bgsng8270	2	26	27
Bgsng8270	2	27	27
Bgsng8270	2	31	27
Bgsng8270	2	35	27
E011878	3	2	27
E011878	3	3	27
E011878	3	4	27
E011878	3	5	27
E011878	3	6	27
E011878	3	7	27
E011878	3	9	27
E011878	3	11	27
E011878	3	12	27
E011878	3	14	27
E011878	3	16	27
E011878	3	17	27
E011878	3	18	27
E011878	3	20	27
E011878	3	21	27
E011878	3	22	27
E011878	3	24	27
E011878	3	25	27
E011878	3	26	27
E011878	3	27	27
E011878	3	29	27
E011878	3	30	27
E011878	3	31	27
E011878	3	32	27
E011878	3	33	27
E011878	3	35	27
E011878	3	36	27
E019763	1	2	27
E019763	1	3	27
E019763	1	4	27
E019763	1	5	27
E019763	1	7	27
E019763	1	8	27
E019763	1	9	27
E019763	3	10	27
E019763	2	11	27
E019763	3	15	27
E019763	3	16	27
E019763	3	17	27
E019763	3	18	27
E019763	3	20	27
E019763	3	21	27
E019763	3	22	27
E019763	3	23	27
E019763	3	24	27
E019763	3	25	27
E019763	3	27	27
E019763	3	28	27
E019763	3	29	27
E019763	3	30	27
E019763	3	31	27
E019763	3	34	27
E019763	3	35	27
E019763	3	36	27
E020570	3	2	27
E020570	3	3	27
E020570	3	4	27
E020570	3	5	27
E020570	3	6	27
E020570	3	8	27
E020570	3	10	27
E020570	3	11	27
E020570	3	12	27
E020570	3	13	27
E020570	3	15	27
E020570	3	16	27
E020570	3	17	27
E020570	3	18	27
E020570	3	20	27
E020570	3	21	27
E020570	3	24	27
E020570	3	25	27
E020570	3	26	27
E020570	3	27	27
E020570	3	28	27
E020570	3	29	27
E020570	3	31	27
E020570	3	32	27
E020570	3	33	27
E020570	3	34	27
E020570	3	35	27
E010481	3	3	27
E010481	1	5	27
E010481	1	6	27
E010481	2	7	27
E010481	1	8	27
E010481	3	10	27
E010481	3	11	27
E010481	3	13	27
E010481	3	14	27
E010481	3	16	27
E010481	3	17	27
E010481	3	18	27
E010481	3	19	27
E010481	3	21	27
E010481	3	22	27
E010481	3	23	27
E010481	3	24	27
E010481	3	26	27
E010481	3	27	27
E010481	3	28	27
E010481	3	29	27
E010481	3	30	27
E010481	3	31	27
E010481	3	32	27
E010481	3	33	27
E010481	3	34	27
E010481	3	36	27
E003188	3	2	26
E003188	3	5	26
E003188	3	6	26
E003188	3	7	26
E003188	1	8	26
E003188	3	9	26
E003188	3	10	26
E003188	3	11	26
E003188	3	12	26
E003188	3	13	26
E003188	3	15	26
E003188	3	16	26
E003188	3	17	26
E003188	3	18	26
E003188	3	19	26
E003188	3	20	26
E003188	3	22	26
E003188	3	23	26
E003188	3	25	26
E003188	3	26	26
E003188	3	28	26
E003188	3	29	26
E003188	3	31	26
E003188	3	32	26
E003188	3	33	26
E003188	3	35	26
E016063	1	2	26
E016063	1	3	26
E016063	1	5	26
E016063	1	6	26
E016063	1	9	26
E016063	1	10	26
E016063	1	11	26
E016063	1	12	26
E016063	3	13	26
E016063	3	14	26
E016063	3	15	26
E016063	4	17	26
E016063	2	18	26
E016063	3	19	26
E016063	2	20	26
E016063	3	21	26
E016063	3	23	26
E016063	3	26	26
E016063	3	28	26
E016063	3	29	26
E016063	3	30	26
E016063	3	31	26
E016063	3	32	26
E016063	3	33	26
E016063	3	34	26
E016063	3	35	26
E003953	3	3	26
E003953	3	4	26
E003953	3	6	26
E003953	3	7	26
E003953	3	8	26
E003953	2	9	26
E003953	3	10	26
E003953	3	11	26
E003953	3	13	26
E003953	3	14	26
E003953	3	16	26
E003953	3	17	26
E003953	3	18	26
E003953	3	19	26
E003953	3	21	26
E003953	3	24	26
E003953	3	26	26
E003953	3	27	26
E003953	3	28	26
E003953	3	29	26
E003953	3	30	26
E003953	3	31	26
E003953	3	33	26
E003953	3	34	26
E003953	3	35	26
E003953	3	36	26
E006574	3	3	26
E006574	3	4	26
E006574	3	6	26
E006574	3	7	26
E006574	3	8	26
E006574	1	10	26
E006574	1	11	26
E006574	3	12	26
E006574	3	13	26
E006574	3	14	26
E006574	3	15	26
E006574	3	16	26
E006574	3	18	26
E006574	3	19	26
E006574	3	20	26
E006574	3	21	26
E006574	3	22	26
E006574	3	23	26
E006574	3	24	26
E006574	2	26	26
E006574	3	28	26
E006574	2	30	26
E006574	3	31	26
E006574	3	32	26
E006574	3	34	26
E006574	3	35	26
E010590	3	3	26
E010590	3	4	26
E010590	2	5	26
E010590	3	6	26
E010590	3	7	26
E010590	3	8	26
E010590	3	9	26
E010590	3	10	26
E010590	3	11	26
E010590	3	12	26
E010590	3	14	26
E010590	3	17	26
E010590	3	18	26
E010590	3	19	26
E010590	3	20	26
E010590	3	21	26
E010590	3	22	26
E010590	3	24	26
E010590	3	25	26
E010590	3	27	26
E010590	3	28	26
E010590	3	29	26
E010590	3	31	26
E010590	3	33	26
E010590	3	34	26
E010590	3	35	26
E016273	3	3	26
E016273	3	4	26
E016273	3	5	26
E016273	3	6	26
E016273	3	8	26
E016273	3	9	26
E016273	3	10	26
E016273	3	11	26
E016273	3	12	26
E016273	3	14	26
E016273	3	15	26
E016273	3	17	26
E016273	3	18	26
E016273	3	20	26
E016273	3	23	26
E016273	3	25	26
E016273	3	27	26
E016273	3	28	26
E016273	3	29	26
E016273	3	30	26
E016273	3	31	26
E016273	3	32	26
E016273	3	33	26
E016273	3	34	26
E016273	3	35	26
E016273	3	36	26
E004628	2	2	25
E004628	2	3	25
E004628	2	4	25
E004628	2	5	25
E004628	2	6	25
E004628	2	7	25
E004628	2	8	25
E004628	2	9	25
E004628	2	10	25
E004628	2	11	25
E004628	1	12	25
E004628	3	13	25
E004628	4	14	25
E004628	4	15	25
E004628	3	17	25
E004628	3	18	25
E004628	3	20	25
E004628	3	21	25
E004628	3	22	25
E004628	3	23	25
E004628	3	25	25
E004628	3	26	25
E004628	3	29	25
E004628	3	34	25
E004628	2	36	25
E007944	3	2	25
E007944	3	3	25
E007944	3	4	25
E007944	3	5	25
E007944	3	6	25
E007944	3	8	25
E007944	3	10	25
E007944	3	11	25
E007944	3	12	25
E007944	3	13	25
E007944	3	14	25
E007944	3	15	25
E007944	3	16	25
E007944	3	17	25
E007944	3	18	25
E007944	3	19	25
E007944	3	20	25
E007944	3	21	25
E007944	3	23	25
E007944	3	25	25
E007944	3	27	25
E007944	3	28	25
E007944	3	30	25
E007944	3	31	25
E007944	3	36	25
E010937	3	2	25
E010937	2	3	25
E010937	2	4	25
E010937	3	5	25
E010937	3	6	25
E010937	3	8	25
E010937	3	9	25
E010937	3	10	25
E010937	3	11	25
E010937	3	13	25
E010937	3	14	25
E010937	3	15	25
E010937	3	17	25
E010937	3	18	25
E010937	3	19	25
E010937	3	20	25
E010937	3	21	25
E010937	3	22	25
E010937	3	23	25
E010937	3	24	25
E010937	3	31	25
E010937	3	32	25
E010937	3	33	25
E010937	3	34	25
E010937	3	35	25
E013094	3	2	25
E013094	3	4	25
E013094	3	7	25
E013094	3	8	25
E013094	3	9	25
E013094	3	10	25
E013094	3	11	25
E013094	3	14	25
E013094	3	15	25
E013094	3	16	25
E013094	3	18	25
E013094	3	19	25
E013094	3	20	25
E013094	3	21	25
E013094	3	22	25
E013094	3	23	25
E013094	3	24	25
E013094	3	26	25
E013094	3	27	25
E013094	3	28	25
E013094	4	29	25
E013094	3	30	25
E013094	3	31	25
E013094	3	35	25
E013094	3	36	25
E022137	3	2	25
E022137	3	3	25
E022137	3	4	25
E022137	3	5	25
E022137	3	6	25
E022137	3	7	25
E022137	3	8	25
E022137	3	9	25
E022137	3	12	25
E022137	3	13	25
E022137	3	14	25
E022137	3	16	25
E022137	3	17	25
E022137	3	18	25
E022137	3	19	25
E022137	3	21	25
E022137	3	22	25
E022137	3	24	25
E022137	3	26	25
E022137	3	27	25
E022137	3	28	25
E022137	3	29	25
E022137	3	32	25
E022137	3	33	25
E022137	3	35	25
E028794	3	2	25
E028794	3	3	25
E028794	3	4	25
E028794	1	5	25
E028794	3	8	25
E028794	3	9	25
E028794	3	10	25
E028794	3	11	25
E028794	3	12	25
E028794	3	14	25
E028794	3	15	25
E028794	3	16	25
E028794	3	17	25
E028794	3	18	25
E028794	3	19	25
E028794	3	20	25
E028794	3	22	25
E028794	3	23	25
E028794	3	24	25
E028794	3	26	25
E028794	3	27	25
E028794	3	28	25
E028794	3	29	25
E028794	3	31	25
E028794	3	35	25
IN1C0002	2	1	24
IN1C0002	2	2	24
IN1C0002	2	3	24
IN1C0002	2	4	24
IN1C0002	2	5	24
IN1C0002	2	6	24
IN1C0002	2	7	24
IN1C0002	2	8	24
IN1C0002	2	9	24
IN1C0002	2	10	24
IN1C0002	2	11	24
IN1C0002	2	12	24
IN1C0002	2	13	24
IN1C0002	2	14	24
IN1C0002	2	15	24
IN1C0002	2	16	24
IN1C0002	2	17	24
IN1C0002	3	18	24
IN1C0002	4	19	24
IN1C0002	4	20	24
IN1C0002	2	21	24
IN1C0002	2	22	24
IN1C0002	2	23	24
IN1C0002	4	24	24
E006091	3	2	24
E006091	3	3	24
E006091	3	4	24
E006091	2	6	24
E006091	3	9	24
E006091	3	10	24
E006091	3	11	24
E006091	3	12	24
E006091	3	13	24
E006091	3	14	24
E006091	3	15	24
E006091	3	16	24
E006091	3	17	24
E006091	3	18	24
E006091	3	20	24
E006091	3	22	24
E006091	3	23	24
E006091	3	24	24
E006091	3	25	24
E006091	3	28	24
E006091	3	30	24
E006091	3	32	24
E006091	3	33	24
E006091	3	35	24
E014403	2	2	24
E014403	2	3	24
E014403	2	4	24
E014403	3	5	24
E014403	3	6	24
E014403	1	8	24
E014403	1	9	24
E014403	3	10	24
E014403	3	11	24
E014403	3	12	24
E014403	3	14	24
E014403	3	15	24
E014403	3	16	24
E014403	3	17	24
E014403	3	18	24
E014403	3	20	24
E014403	3	21	24
E014403	3	22	24
E014403	3	24	24
E014403	3	25	24
E014403	3	28	24
E014403	3	29	24
E014403	3	33	24
E014403	3	36	24
E005786	3	3	24
E005786	3	4	24
E005786	3	5	24
E005786	3	6	24
E005786	3	7	24
E005786	3	8	24
E005786	3	9	24
E005786	3	10	24
E005786	3	11	24
E005786	3	12	24
E005786	3	13	24
E005786	3	14	24
E005786	3	15	24
E005786	3	17	24
E005786	3	19	24
E005786	3	20	24
E005786	3	21	24
E005786	3	23	24
E005786	3	24	24
E005786	3	30	24
E005786	3	31	24
E005786	3	33	24
E005786	3	34	24
E005786	3	36	24
E021940	3	3	24
E021940	3	5	24
E021940	3	7	24
E021940	3	9	24
E021940	3	10	24
E021940	3	11	24
E021940	3	12	24
E021940	3	13	24
E021940	3	15	24
E021940	3	17	24
E021940	3	18	24
E021940	3	21	24
E021940	3	22	24
E021940	3	23	24
E021940	3	24	24
E021940	3	25	24
E021940	3	26	24
E021940	3	27	24
E021940	3	29	24
E021940	3	30	24
E021940	3	31	24
E021940	3	32	24
E021940	3	33	24
E021940	3	35	24
IN1C0217	2	1	23
IN1C0217	2	2	23
IN1C0217	2	4	23
IN1C0217	2	5	23
IN1C0217	2	6	23
IN1C0217	2	7	23
IN1C0217	2	8	23
IN1C0217	2	9	23
IN1C0217	2	10	23
IN1C0217	2	11	23
IN1C0217	1	12	23
IN1C0217	4	13	23
IN1C0217	4	14	23
IN1C0217	4	15	23
IN1C0217	2	16	23
IN1C0217	4	17	23
IN1C0217	4	18	23
IN1C0217	3	19	23
IN1C0217	4	20	23
IN1C0217	4	21	23
IN1C0217	4	22	23
IN1C0217	4	23	23
IN1C0217	4	24	23
PE1C0350	1	1	23
PE1C0350	2	2	23
PE1C0350	2	3	23
PE1C0350	2	4	23
PE1C0350	1	5	23
PE1C0350	2	6	23
PE1C0350	2	8	23
PE1C0350	2	9	23
PE1C0350	2	10	23
PE1C0350	2	11	23
PE1C0350	2	12	23
PE1C0350	2	13	23
PE1C0350	3	14	23
PE1C0350	4	15	23
PE1C0350	4	16	23
PE1C0350	4	17	23
PE1C0350	4	18	23
PE1C0350	4	19	23
PE1C0350	4	20	23
PE1C0350	4	21	23
PE1C0350	4	22	23
PE1C0350	4	23	23
PE1C0350	4	24	23
E006493	3	2	23
E006493	3	3	23
E006493	3	4	23
E006493	3	6	23
E006493	3	7	23
E006493	3	9	23
E006493	3	10	23
E006493	3	12	23
E006493	3	13	23
E006493	3	14	23
E006493	3	15	23
E006493	3	16	23
E006493	3	17	23
E006493	3	21	23
E006493	3	23	23
E006493	3	24	23
